team.id,jerseyNumber,id,fullName,link,position.code,position.name,position.type
1,45,8473541,Jonathan Bernier,/api/v1/people/8473541,G,Goalie,Goalie
1,6,8478507,John Marino,/api/v1/people/8478507,D,Defenseman,Defenseman
1,14,8479414,Nathan Bastian,/api/v1/people/8479414,R,Right Wing,Forward
1,12,8481740,Tyce Thompson,/api/v1/people/8481740,R,Right Wing,Forward
1,2,8474090,Brendan Smith,/api/v1/people/8474090,D,Defenseman,Defenseman
1,90,8475193,Tomas Tatar,/api/v1/people/8475193,L,Left Wing,Forward
1,56,8475287,Erik Haula,/api/v1/people/8475287,L,Left Wing,Forward
1,18,8476292,Ondrej Palat,/api/v1/people/8476292,L,Left Wing,Forward
1,7,8476462,Dougie Hamilton,/api/v1/people/8476462,D,Defenseman,Defenseman
1,28,8476923,Damon Severson,/api/v1/people/8476923,D,Defenseman,Defenseman
1,44,8477425,Miles Wood,/api/v1/people/8477425,L,Left Wing,Forward
1,33,8477435,Ryan Graves,/api/v1/people/8477435,D,Defenseman,Defenseman
1,41,8477970,Vitek Vanecek,/api/v1/people/8477970,G,Goalie,Goalie
1,71,8478399,Jonas Siegenthaler,/api/v1/people/8478399,D,Defenseman,Defenseman
1,29,8478406,Mackenzie Blackwood,/api/v1/people/8478406,G,Goalie,Goalie
1,63,8479407,Jesper Bratt,/api/v1/people/8479407,L,Left Wing,Forward
1,20,8479415,Michael McLeod,/api/v1/people/8479415,C,Center,Forward
1,13,8480002,Nico Hischier,/api/v1/people/8480002,C,Center,Forward
1,70,8480003,Jesper Boqvist,/api/v1/people/8480003,C,Center,Forward
1,49,8480188,Fabian Zetterlund,/api/v1/people/8480188,L,Left Wing,Forward
1,88,8480860,Kevin Bahl,/api/v1/people/8480860,D,Defenseman,Defenseman
1,17,8481068,Yegor Sharangovich,/api/v1/people/8481068,C,Center,Forward
1,82,8481537,Nikita Okhotiuk,/api/v1/people/8481537,D,Defenseman,Defenseman
1,86,8481559,Jack Hughes,/api/v1/people/8481559,C,Center,Forward
1,91,8482110,Dawson Mercer,/api/v1/people/8482110,C,Center,Forward
1,10,8482125,Alexander Holtz,/api/v1/people/8482125,R,Right Wing,Forward
2,21,8475151,Kyle Palmieri,/api/v1/people/8475151,C,Center,Forward
2,3,8476917,Adam Pelech,/api/v1/people/8476917,D,Defenseman,Defenseman
2,26,8480789,Oliver Wahlstrom,/api/v1/people/8480789,R,Right Wing,Forward
2,11,8470610,Zach Parise,/api/v1/people/8470610,L,Left Wing,Forward
2,15,8473504,Cal Clutterbuck,/api/v1/people/8473504,R,Right Wing,Forward
2,40,8473575,Semyon Varlamov,/api/v1/people/8473575,G,Goalie,Goalie
2,12,8474573,Josh Bailey,/api/v1/people/8474573,R,Right Wing,Forward
2,17,8474709,Matt Martin,/api/v1/people/8474709,L,Left Wing,Forward
2,53,8475231,Casey Cizikas,/api/v1/people/8475231,C,Center,Forward
2,27,8475314,Anders Lee,/api/v1/people/8475314,L,Left Wing,Forward
2,29,8475754,Brock Nelson,/api/v1/people/8475754,C,Center,Forward
2,44,8476419,Jean-Gabriel Pageau,/api/v1/people/8476419,C,Center,Forward
2,24,8476429,Scott Mayfield,/api/v1/people/8476429,D,Defenseman,Defenseman
2,20,8477392,Hudson Fasching,/api/v1/people/8477392,R,Right Wing,Forward
2,6,8477506,Ryan Pulock,/api/v1/people/8477506,D,Defenseman,Defenseman
2,32,8477527,Ross Johnston,/api/v1/people/8477527,L,Left Wing,Forward
2,30,8478009,Ilya Sorokin,/api/v1/people/8478009,G,Goalie,Goalie
2,13,8478445,Mathew Barzal,/api/v1/people/8478445,C,Center,Forward
2,38,8478450,Parker Wotherspoon,/api/v1/people/8478450,D,Defenseman,Defenseman
2,18,8478463,Anthony Beauvillier,/api/v1/people/8478463,L,Left Wing,Forward
2,25,8480222,Sebastian Aho,/api/v1/people/8480222,D,Defenseman,Defenseman
2,8,8480865,Noah Dobson,/api/v1/people/8480865,D,Defenseman,Defenseman
2,28,8481014,Alexander Romanov,/api/v1/people/8481014,D,Defenseman,Defenseman
2,10,8481601,Simon Holmstrom,/api/v1/people/8481601,R,Right Wing,Forward
3,41,8470860,Jaroslav Halak,/api/v1/people/8470860,G,Goalie,Goalie
3,20,8475184,Chris Kreider,/api/v1/people/8475184,L,Left Wing,Forward
3,16,8476389,Vincent Trocheck,/api/v1/people/8476389,C,Center,Forward
3,93,8476459,Mika Zibanejad,/api/v1/people/8476459,C,Center,Forward
3,21,8476624,Barclay Goodrow,/api/v1/people/8476624,C,Center,Forward
3,8,8476885,Jacob Trouba,/api/v1/people/8476885,D,Defenseman,Defenseman
3,26,8476918,Jimmy Vesey,/api/v1/people/8476918,L,Left Wing,Forward
3,76,8477380,Jonny Brodzinski,/api/v1/people/8477380,C,Center,Forward
3,5,8477433,Ben Harpur,/api/v1/people/8477433,D,Defenseman,Defenseman
3,31,8478048,Igor Shesterkin,/api/v1/people/8478048,G,Goalie,Goalie
3,91,8478104,Sammy Blais,/api/v1/people/8478104,L,Left Wing,Forward
3,10,8478550,Artemi Panarin,/api/v1/people/8478550,L,Left Wing,Forward
3,23,8479323,Adam Fox,/api/v1/people/8479323,D,Defenseman,Defenseman
3,55,8479324,Ryan Lindgren,/api/v1/people/8479324,D,Defenseman,Defenseman
3,12,8479328,Julien Gauthier,/api/v1/people/8479328,R,Right Wing,Forward
3,25,8479333,Libor Hajek,/api/v1/people/8479333,D,Defenseman,Defenseman
3,15,8479991,Jake Leschyshyn,/api/v1/people/8479991,C,Center,Forward
3,72,8480078,Filip Chytil,/api/v1/people/8480078,C,Center,Forward
3,79,8480817,K'Andre Miller,/api/v1/people/8480817,D,Defenseman,Defenseman
3,74,8480833,Vitali Kravtsov,/api/v1/people/8480833,R,Right Wing,Forward
3,24,8481554,Kaapo Kakko,/api/v1/people/8481554,R,Right Wing,Forward
3,4,8482073,Braden Schneider,/api/v1/people/8482073,D,Defenseman,Defenseman
3,13,8482109,Alexis Lafrenière,/api/v1/people/8482109,L,Left Wing,Forward
4,89,8474715,Cam Atkinson,/api/v1/people/8474715,R,Right Wing,Forward
4,94,8475176,Ryan Ellis,/api/v1/people/8475176,D,Defenseman,Defenseman
4,14,8476461,Sean Couturier,/api/v1/people/8476461,C,Center,Forward
4,58,8479550,Tanner Laczynski,/api/v1/people/8479550,C,Center,Forward
4,61,8474027,Justin Braun,/api/v1/people/8474027,D,Defenseman,Defenseman
4,25,8474037,James van Riemsdyk,/api/v1/people/8474037,L,Left Wing,Forward
4,44,8475235,Nicolas Deslauriers,/api/v1/people/8475235,L,Left Wing,Forward
4,13,8475763,Kevin Hayes,/api/v1/people/8475763,C,Center,Forward
4,24,8476372,Nick Seeler,/api/v1/people/8476372,D,Defenseman,Defenseman
4,21,8476872,Scott Laughton,/api/v1/people/8476872,C,Center,Forward
4,55,8477499,Rasmus Ristolainen,/api/v1/people/8477499,D,Defenseman,Defenseman
4,38,8477887,Patrick Brown,/api/v1/people/8477887,C,Center,Forward
4,6,8477948,Travis Sanheim,/api/v1/people/8477948,D,Defenseman,Defenseman
4,77,8477950,Tony DeAngelo,/api/v1/people/8477950,D,Defenseman,Defenseman
4,32,8478433,Felix Sandstrom,/api/v1/people/8478433,G,Goalie,Goalie
4,11,8478439,Travis Konecny,/api/v1/people/8478439,R,Right Wing,Forward
4,9,8478500,Ivan Provorov,/api/v1/people/8478500,D,Defenseman,Defenseman
4,57,8479322,Wade Allison,/api/v1/people/8479322,R,Right Wing,Forward
4,20,8479356,Kieffer Bellows,/api/v1/people/8479356,L,Left Wing,Forward
4,79,8479394,Carter Hart,/api/v1/people/8479394,G,Goalie,Goalie
4,17,8479772,Zack MacEwen,/api/v1/people/8479772,C,Center,Forward
4,74,8480015,Owen Tippett,/api/v1/people/8480015,R,Right Wing,Forward
4,48,8480028,Morgan Frost,/api/v1/people/8480028,C,Center,Forward
4,49,8480220,Noah Cates,/api/v1/people/8480220,L,Left Wing,Forward
4,86,8480797,Joel Farabee,/api/v1/people/8480797,L,Left Wing,Forward
4,33,8481035,Samuel Ersson,/api/v1/people/8481035,G,Goalie,Goalie
4,45,8481546,Cam York,/api/v1/people/8481546,D,Defenseman,Defenseman
5,26,8473507,Jeff Petry,/api/v1/people/8473507,D,Defenseman,Defenseman
5,15,8476326,Josh Archibald,/api/v1/people/8476326,R,Right Wing,Forward
5,35,8477465,Tristan Jarry,/api/v1/people/8477465,G,Goalie,Goalie
5,25,8480068,Ryan Poehling,/api/v1/people/8480068,C,Center,Forward
5,77,8470604,Jeff Carter,/api/v1/people/8470604,C,Center,Forward
5,71,8471215,Evgeni Malkin,/api/v1/people/8471215,C,Center,Forward
5,87,8471675,Sidney Crosby,/api/v1/people/8471675,C,Center,Forward
5,40,8474682,Dustin Tokarski,/api/v1/people/8474682,G,Goalie,Goalie
5,8,8475208,Brian Dumoulin,/api/v1/people/8475208,D,Defenseman,Defenseman
5,16,8475722,Jason Zucker,/api/v1/people/8475722,L,Left Wing,Forward
5,17,8475810,Bryan Rust,/api/v1/people/8475810,R,Right Wing,Forward
5,4,8476166,Taylor Fedun,/api/v1/people/8476166,D,Defenseman,Defenseman
5,67,8476483,Rickard Rakell,/api/v1/people/8476483,R,Right Wing,Forward
5,53,8476927,Teddy Blueger,/api/v1/people/8476927,C,Center,Forward
5,23,8476934,Brock McGinn,/api/v1/people/8476934,L,Left Wing,Forward
5,2,8477244,Chad Ruhwedel,/api/v1/people/8477244,D,Defenseman,Defenseman
5,59,8477404,Jake Guentzel,/api/v1/people/8477404,L,Left Wing,Forward
5,42,8477953,Kasperi Kapanen,/api/v1/people/8477953,R,Right Wing,Forward
5,28,8477969,Marcus Pettersson,/api/v1/people/8477969,D,Defenseman,Defenseman
5,43,8478046,Danton Heinen,/api/v1/people/8478046,L,Left Wing,Forward
5,1,8479193,Casey DeSmith,/api/v1/people/8479193,G,Goalie,Goalie
5,73,8480058,Pierre-Olivier Joseph,/api/v1/people/8480058,D,Defenseman,Defenseman
5,44,8480172,Jan Rutta,/api/v1/people/8480172,D,Defenseman,Defenseman
5,24,8480883,Ty Smith,/api/v1/people/8480883,D,Defenseman,Defenseman
5,10,8482055,Drew O'Connor,/api/v1/people/8482055,L,Left Wing,Forward
6,74,8478498,Jake DeBrusk,/api/v1/people/8478498,L,Left Wing,Forward
6,86,8471873,Anton Stralman,/api/v1/people/8471873,D,Defenseman,Defenseman
6,37,8470638,Patrice Bergeron,/api/v1/people/8470638,C,Center,Forward
6,46,8471276,David Krejci,/api/v1/people/8471276,C,Center,Forward
6,63,8473419,Brad Marchand,/api/v1/people/8473419,L,Left Wing,Forward
6,17,8473422,Nick Foligno,/api/v1/people/8473422,L,Left Wing,Forward
6,12,8475225,Craig Smith,/api/v1/people/8475225,C,Center,Forward
6,13,8475745,Charlie Coyle,/api/v1/people/8475745,C,Center,Forward
6,28,8475762,Derek Forbort,/api/v1/people/8475762,D,Defenseman,Defenseman
6,71,8475791,Taylor Hall,/api/v1/people/8475791,L,Left Wing,Forward
6,27,8476854,Hampus Lindholm,/api/v1/people/8476854,D,Defenseman,Defenseman
6,48,8476891,Matt Grzelcyk,/api/v1/people/8476891,D,Defenseman,Defenseman
6,35,8476999,Linus Ullmark,/api/v1/people/8476999,G,Goalie,Goalie
6,75,8477365,Connor Clifton,/api/v1/people/8477365,D,Defenseman,Defenseman
6,92,8477931,Tomas Nosek,/api/v1/people/8477931,L,Left Wing,Forward
6,88,8477956,David Pastrnak,/api/v1/people/8477956,R,Right Wing,Forward
6,18,8478401,Pavel Zacha,/api/v1/people/8478401,C,Center,Forward
6,67,8478415,Jakub Zboril,/api/v1/people/8478415,D,Defenseman,Defenseman
6,10,8478421,A.J. Greer,/api/v1/people/8478421,L,Left Wing,Forward
6,25,8478443,Brandon Carlo,/api/v1/people/8478443,D,Defenseman,Defenseman
6,73,8479325,Charlie McAvoy,/api/v1/people/8479325,D,Defenseman,Defenseman
6,11,8479365,Trent Frederic,/api/v1/people/8479365,C,Center,Forward
6,45,8479533,Joona Koppanen,/api/v1/people/8479533,L,Left Wing,Forward
6,1,8480280,Jeremy Swayman,/api/v1/people/8480280,G,Goalie,Goalie
7,41,8467950,Craig Anderson,/api/v1/people/8467950,G,Goalie,Goalie
7,21,8473449,Kyle Okposo,/api/v1/people/8473449,R,Right Wing,Forward
7,53,8475784,Jeff Skinner,/api/v1/people/8475784,L,Left Wing,Forward
7,28,8476878,Zemgus Girgensons,/api/v1/people/8476878,L,Left Wing,Forward
7,29,8476994,Vinnie Hinostroza,/api/v1/people/8476994,C,Center,Forward
7,31,8477480,Eric Comrie,/api/v1/people/8477480,G,Goalie,Goalie
7,89,8477949,Alex Tuch,/api/v1/people/8477949,R,Right Wing,Forward
7,71,8478109,Victor Olofsson,/api/v1/people/8478109,L,Left Wing,Forward
7,74,8479335,Rasmus Asplund,/api/v1/people/8479335,C,Center,Forward
7,38,8479348,Kale Clague,/api/v1/people/8479348,D,Defenseman,Defenseman
7,17,8479370,Tyson Jost,/api/v1/people/8479370,C,Center,Forward
7,72,8479420,Tage Thompson,/api/v1/people/8479420,C,Center,Forward
7,37,8479999,Casey Mittelstadt,/api/v1/people/8479999,C,Center,Forward
7,10,8480035,Henri Jokiharju,/api/v1/people/8480035,D,Defenseman,Defenseman
7,1,8480045,Ukko-Pekka Luukkonen,/api/v1/people/8480045,G,Goalie,Goalie
7,78,8480196,Jacob Bryson,/api/v1/people/8480196,D,Defenseman,Defenseman
7,23,8480807,Mattias Samuelsson,/api/v1/people/8480807,D,Defenseman,Defenseman
7,26,8480839,Rasmus Dahlin,/api/v1/people/8480839,D,Defenseman,Defenseman
7,46,8480950,Ilya Lyubushkin,/api/v1/people/8480950,D,Defenseman,Defenseman
7,19,8481522,Peyton Krebs,/api/v1/people/8481522,C,Center,Forward
7,24,8481528,Dylan Cozens,/api/v1/people/8481528,C,Center,Forward
7,77,8482175,JJ Peterka,/api/v1/people/8482175,R,Right Wing,Forward
7,25,8482671,Owen Power,/api/v1/people/8482671,D,Defenseman,Defenseman
8,11,8475848,Brendan Gallagher,/api/v1/people/8475848,R,Right Wing,Forward
8,8,8476875,Mike Matheson,/api/v1/people/8476875,D,Defenseman,Defenseman
8,91,8477497,Sean Monahan,/api/v1/people/8477497,C,Center,Forward
8,21,8482087,Kaiden Guhle,/api/v1/people/8482087,D,Defenseman,Defenseman
8,63,8474149,Evgenii Dadonov,/api/v1/people/8474149,R,Right Wing,Forward
8,34,8474596,Jake Allen,/api/v1/people/8474596,G,Goalie,Goalie
8,68,8474884,Mike Hoffman,/api/v1/people/8474884,L,Left Wing,Forward
8,6,8475227,Chris Wideman,/api/v1/people/8475227,D,Defenseman,Defenseman
8,58,8475233,David Savard,/api/v1/people/8475233,D,Defenseman,Defenseman
8,44,8476441,Joel Edmundson,/api/v1/people/8476441,D,Defenseman,Defenseman
8,40,8476469,Joel Armia,/api/v1/people/8476469,R,Right Wing,Forward
8,17,8476981,Josh Anderson,/api/v1/people/8476981,R,Right Wing,Forward
8,27,8477494,Jonathan Drouin,/api/v1/people/8477494,L,Left Wing,Forward
8,28,8477989,Christian Dvorak,/api/v1/people/8477989,C,Center,Forward
8,71,8478133,Jake Evans,/api/v1/people/8478133,C,Center,Forward
8,35,8478470,Sam Montembeault,/api/v1/people/8478470,G,Goalie,Goalie
8,55,8479543,Michael Pezzetta,/api/v1/people/8479543,L,Left Wing,Forward
8,14,8480018,Nick Suzuki,/api/v1/people/8480018,C,Center,Forward
8,30,8480051,Cayden Primeau,/api/v1/people/8480051,G,Goalie,Goalie
8,26,8480192,Johnathan Kovacevic,/api/v1/people/8480192,D,Defenseman,Defenseman
8,54,8480887,Jordan Harris,/api/v1/people/8480887,D,Defenseman,Defenseman
8,56,8481058,Jesse Ylonen,/api/v1/people/8481058,R,Right Wing,Forward
